,Unnamed: 0,Unnamed: 0.1,pop_size,pop_scale,pop_type,pop_infected,n_days,location,variants,cum_infections,cum_deaths,cum_recoveries,rand_seed,avg_age,wild_beta,rel_beta,beta,rel_severe_prob,contacts
3692,7326,7326,51633,20,hybrid,1000,216,Bangladesh,delta,992724.7872333896,2880.0000000000005,989982.1463177165,495,30.045368,0.016,2.2,0.0352,1.0,3.4690000000000003
3693,7327,7327,51633,20,hybrid,1000,216,Bangladesh,delta,992063.0808553528,2740.0000000000005,989355.1825583816,709,30.246529,0.016,2.2,0.0352,1.0,3.4690000000000003
3694,7330,7330,51633,20,hybrid,1000,216,Bangladesh,delta,993535.7809750228,2620.0,990993.6381138532,157,30.244005,0.016,2.2,0.0352,1.0,3.4690000000000003
3695,7335,7335,51633,20,hybrid,1000,216,Bangladesh,alpha,968286.7547146349,2400.0,965758.534817622,115,30.127623,0.016,1.67,0.02672,1.0,3.4690000000000003
3697,7338,7338,51633,20,hybrid,1000,216,Bangladesh,delta,992596.1728774912,2620.0,989838.8523112756,487,30.027357,0.016,2.2,0.0352,1.0,3.4690000000000003
3698,7341,7341,51633,20,hybrid,1000,216,Bangladesh,delta,991461.7565479584,3100.0,988143.5858880176,263,29.993876,0.016,2.2,0.0352,1.0,3.4690000000000003
3700,7344,7344,51633,20,hybrid,1000,216,Bangladesh,delta,994834.6557530226,2760.0,992419.8550447632,809,30.184792,0.016,2.2,0.0352,1.0,3.4690000000000003
3703,7349,7349,51633,20,hybrid,1000,216,Bangladesh,delta,992502.4118685946,2660.0,990021.053327385,535,30.22249,0.016,2.2,0.0352,1.0,3.4690000000000003
3707,7355,7355,51633,20,hybrid,1000,216,Bangladesh,alpha,966394.7377289652,2680.0,964027.0240442794,710,30.184689,0.016,1.67,0.02672,1.0,3.4690000000000003
3708,7357,7357,51633,20,hybrid,1000,216,Bangladesh,gamma,985933.7907123372,2740.0,983345.2211590878,58,30.149122,0.016,2.0,0.032,1.0,3.4690000000000003
3710,7364,7364,51633,20,hybrid,1000,216,Bangladesh,delta,992622.3754263208,2660.0,989921.0127071209,232,29.974766,0.016,2.2,0.0352,1.0,3.4690000000000003
3711,7365,7365,51633,20,hybrid,1000,216,Bangladesh,beta,866922.4388226229,2360.0,864646.8731126338,442,30.026983,0.016,1.0,0.016,1.0,3.4690000000000003
3716,7378,7378,51633,20,hybrid,1000,216,Bangladesh,delta,994603.3451532202,2600.0,992006.913142922,736,30.104576,0.016,2.2,0.0352,1.0,3.4690000000000003
3720,7385,7385,51633,20,hybrid,1000,216,Bangladesh,delta,992969.1409963015,2840.0,990223.2505863784,8,30.185204,0.016,2.2,0.0352,1.0,3.4690000000000003
3721,7387,7387,51633,20,hybrid,1000,216,Bangladesh,gamma,985366.4066943538,2720.0,982583.793546621,451,29.984861,0.016,2.0,0.032,1.0,3.4690000000000003
3722,7393,7393,51633,20,hybrid,1000,216,Bangladesh,delta,993095.2080992942,2220.0,990853.9879744516,411,30.244524,0.016,2.2,0.0352,1.0,3.4690000000000003
3723,7394,7394,51633,20,hybrid,1000,216,Bangladesh,delta,992553.0593201125,3060.0,989506.710912118,236,30.146494,0.016,2.2,0.0352,1.0,3.4690000000000003
3725,7397,7397,51633,20,hybrid,1000,216,Bangladesh,delta,992312.7397428696,2600.0,989815.9364337582,161,30.042992,0.016,2.2,0.0352,1.0,3.4690000000000003
3726,7400,7400,51633,20,hybrid,1000,216,Bangladesh,gamma,986670.4747664982,2600.0,984175.9181673542,178,30.26166,0.016,2.0,0.032,1.0,3.4690000000000003
3727,7404,7404,51633,20,hybrid,1000,216,Bangladesh,delta,991127.2675553174,2920.0,988263.5773634892,517,30.147331,0.016,2.2,0.0352,1.0,3.4690000000000003
3728,7408,7408,51633,20,hybrid,1000,216,Bangladesh,delta,994122.8912342024,2840.0,991348.5915443496,25,30.223675,0.016,2.2,0.0352,1.0,3.4690000000000003
3729,7411,7411,51633,20,hybrid,1000,216,Bangladesh,delta,994308.7640832468,2500.0,991718.1240927367,245,30.131355,0.016,2.2,0.0352,1.0,3.4690000000000003
3732,7419,7419,51633,20,hybrid,1000,216,Bangladesh,delta,991197.9137649185,2200.0,989110.2175258588,796,30.257418,0.016,2.2,0.0352,1.0,3.4690000000000003
3733,7422,7422,51633,20,hybrid,1000,216,Bangladesh,delta,991997.9801789498,2620.0000000000005,989531.4508228882,292,30.086365,0.016,2.2,0.0352,1.0,3.4690000000000003
3737,7427,7427,51633,20,hybrid,1000,216,Bangladesh,beta,868836.1360951997,2370.699320537907,866568.3858485015,998,30.068687,0.016,1.0,0.016,1.0,3.4690000000000003
3738,7429,7429,51633,20,hybrid,1000,216,Bangladesh,beta,869939.3997815207,2820.0,866861.6761919562,581,30.219236,0.016,1.0,0.016,1.0,3.4690000000000003
3741,7432,7432,51633,20,hybrid,1000,216,Bangladesh,delta,996530.6012282388,3080.0000000000005,993351.5368596112,298,30.2534,0.016,2.2,0.0352,1.0,3.4690000000000003
3743,7442,7442,51633,20,hybrid,1000,216,Bangladesh,delta,992451.082983122,2940.0,989581.3760340208,696,30.143478,0.016,2.2,0.0352,1.0,3.4690000000000003
3745,7449,7449,51633,20,hybrid,1000,216,Bangladesh,delta,992972.5388700176,3020.0,990025.0519980188,115,30.127623,0.016,2.2,0.0352,1.0,3.4690000000000003
3746,7450,7450,51633,20,hybrid,1000,216,Bangladesh,delta,991549.5131660992,2700.0,988935.8767783012,882,30.197546,0.016,2.2,0.0352,1.0,3.4690000000000003
3747,7451,7451,51633,20,hybrid,1000,216,Bangladesh,delta,992757.1290480872,2900.0,989666.043990159,166,30.26353,0.016,2.2,0.0352,1.0,3.4690000000000003
3751,7459,7459,51633,20,hybrid,1000,216,Bangladesh,gamma,986498.6217145196,2360.0,984094.5242673224,868,30.082726,0.016,2.0,0.032,1.0,3.4690000000000003
3752,7462,7462,51633,20,hybrid,1000,216,Bangladesh,delta,992537.1492884094,2500.0,990168.9894630004,626,30.135313,0.016,2.2,0.0352,1.0,3.4690000000000003
3753,7470,7470,51633,20,hybrid,1000,216,Bangladesh,delta,992298.5174118616,2860.0,989309.102671185,143,30.14267,0.016,2.2,0.0352,1.0,3.4690000000000003
3754,7471,7471,51633,20,hybrid,1000,216,Bangladesh,beta,875299.8558364951,2542.48832,872850.4192602842,453,30.182062,0.016,1.0,0.016,1.0,3.4690000000000003
3755,7472,7472,51633,20,hybrid,1000,216,Bangladesh,delta,993643.3699085192,2620.0,990893.6824786176,120,30.031765,0.016,2.2,0.0352,1.0,3.4690000000000003
3756,7473,7473,51633,20,hybrid,1000,216,Bangladesh,gamma,984927.3721385674,2520.0,982348.1906257676,913,30.143309,0.016,2.0,0.032,1.0,3.4690000000000003
3758,7479,7479,51633,20,hybrid,1000,216,Bangladesh,delta,993349.7282205288,2940.0,990399.1041676434,445,30.205969,0.016,2.2,0.0352,1.0,3.4690000000000003
3761,7484,7484,51633,20,hybrid,1000,216,Bangladesh,delta,992967.9211485628,3220.0,989484.200658988,704,30.003794,0.016,2.2,0.0352,1.0,3.4690000000000003
3762,7486,7486,51633,20,hybrid,1000,216,Bangladesh,delta,992355.5727589844,2680.0,989831.4332152175,857,30.13202,0.016,2.2,0.0352,1.0,3.4690000000000003
3763,7488,7488,51633,20,hybrid,1000,216,Bangladesh,delta,994735.0687627422,2440.0,992161.4230460172,170,30.11244,0.016,2.2,0.0352,1.0,3.4690000000000003
3764,7492,7492,51633,20,hybrid,1000,216,Bangladesh,delta,992969.1409963015,2840.0,990223.2505863784,8,30.185204,0.016,2.2,0.0352,1.0,3.4690000000000003
3767,7498,7498,51633,20,hybrid,1000,216,Bangladesh,delta,994265.3681010206,2540.0,991709.2930454512,835,30.255611,0.016,2.2,0.0352,1.0,3.4690000000000003
3769,7505,7505,51633,20,hybrid,1000,216,Bangladesh,delta,995067.333844892,2920.0,992202.3361908286,252,30.21176,0.016,2.2,0.0352,1.0,3.4690000000000003
3770,7508,7508,51633,20,hybrid,1000,216,Bangladesh,delta,993518.6234298648,3140.0,990351.5924773132,625,30.227362,0.016,2.2,0.0352,1.0,3.4690000000000003
3771,7509,7509,51633,20,hybrid,1000,216,Bangladesh,gamma,986008.9924059056,2900.0,982791.8428563403,346,30.076538,0.016,2.0,0.032,1.0,3.4690000000000003
3773,7512,7512,51633,20,hybrid,1000,216,Bangladesh,alpha,965394.1567001392,2575.820379879391,962820.5848931412,248,30.079895,0.016,1.67,0.02672,1.0,3.4690000000000003
3774,7513,7513,51633,20,hybrid,1000,216,Bangladesh,delta,995069.3028608614,2860.0,992228.6801367564,372,30.211134,0.016,2.2,0.0352,1.0,3.4690000000000003
3776,7517,7517,51633,20,hybrid,1000,216,Bangladesh,delta,994147.4594713354,2580.0,991526.0650832708,528,30.252121,0.016,2.2,0.0352,1.0,3.4690000000000003
3777,7518,7518,51633,20,hybrid,1000,216,Bangladesh,delta,992622.3754263208,2660.0,989921.0127071209,232,29.974766,0.016,2.2,0.0352,1.0,3.4690000000000003
3779,7522,7522,51633,20,hybrid,1000,216,Bangladesh,delta,993146.9674528468,2580.0,990522.9985929336,954,30.069706,0.016,2.2,0.0352,1.0,3.4690000000000003
3780,7524,7524,51633,20,hybrid,1000,216,Bangladesh,delta,992316.6599614036,2500.0,989945.7683927591,452,30.245234,0.016,2.2,0.0352,1.0,3.4690000000000003
3784,7530,7530,51633,20,hybrid,1000,216,Bangladesh,delta,992156.0038460486,2800.0,989483.3665676906,191,30.35177,0.016,2.2,0.0352,1.0,3.4690000000000003
3786,7537,7537,51633,20,hybrid,1000,216,Bangladesh,beta,870587.8315514293,2184.29981696,868301.2162401088,89,30.232536,0.016,1.0,0.016,1.0,3.4690000000000003
3787,7538,7538,51633,20,hybrid,1000,216,Bangladesh,alpha,967257.441060672,2400.0,964954.3999624262,824,30.311838,0.016,1.67,0.02672,1.0,3.4690000000000003
3789,7548,7548,51633,20,hybrid,1000,216,Bangladesh,delta,991095.0174061232,3000.0,988198.8771505816,841,30.258175,0.016,2.2,0.0352,1.0,3.4690000000000003
3792,7553,7553,51633,20,hybrid,1000,216,Bangladesh,delta,992200.9971573089,2840.0,989400.0773893128,985,30.129768,0.016,2.2,0.0352,1.0,3.4690000000000003
3795,7556,7556,51633,20,hybrid,1000,216,Bangladesh,delta,992090.504004598,2560.0,989694.614517728,496,30.221983,0.016,2.2,0.0352,1.0,3.4690000000000003
3796,7557,7557,51633,20,hybrid,1000,216,Bangladesh,alpha,970564.6212706128,2891.712573505559,967380.1505395066,227,30.084126,0.016,1.67,0.02672,1.0,3.4690000000000003
3798,7560,7560,51633,20,hybrid,1000,216,Bangladesh,alpha,965361.6025974147,2540.0,962828.1853260158,343,30.082926,0.016,1.67,0.02672,1.0,3.4690000000000003
3799,7561,7561,51633,20,hybrid,1000,216,Bangladesh,delta,991368.3755306896,2680.0,988743.4104481554,568,30.09369,0.016,2.2,0.0352,1.0,3.4690000000000003
3800,7562,7562,51633,20,hybrid,1000,216,Bangladesh,delta,990820.0150601371,2540.0,988278.2902870672,153,29.99046,0.016,2.2,0.0352,1.0,3.4690000000000003
3801,7564,7564,51633,20,hybrid,1000,216,Bangladesh,delta,990423.8184968724,2660.0,987624.6698810348,675,30.097431,0.016,2.2,0.0352,1.0,3.4690000000000003
3802,7567,7567,51633,20,hybrid,1000,216,Bangladesh,delta,993837.9041935054,2560.0,991208.7742612796,911,30.166319,0.016,2.2,0.0352,1.0,3.4690000000000003
3803,7569,7569,51633,20,hybrid,1000,216,Bangladesh,delta,993119.8304856028,2920.0,990075.2281354676,563,30.278261,0.016,2.2,0.0352,1.0,3.4690000000000003
3804,7570,7570,51633,20,hybrid,1000,216,Bangladesh,delta,993616.0353311088,2700.0,990930.9062771098,413,30.109354,0.016,2.2,0.0352,1.0,3.4690000000000003
3805,7571,7571,51633,20,hybrid,1000,216,Bangladesh,delta,993785.0801690454,2300.0,991497.931435214,958,30.275393,0.016,2.2,0.0352,1.0,3.4690000000000003
3806,7574,7574,51633,20,hybrid,1000,216,Bangladesh,delta,995347.8164134746,2460.0,993006.5888977572,521,30.052338,0.016,2.2,0.0352,1.0,3.4690000000000003
3809,7578,7578,51633,20,hybrid,1000,216,Bangladesh,delta,993926.8537589744,2720.0,991113.4515155297,894,30.151844,0.016,2.2,0.0352,1.0,3.4690000000000003
3810,7579,7579,51633,20,hybrid,1000,216,Bangladesh,delta,994032.6151302522,2480.0,991844.8156513424,226,30.057335,0.016,2.2,0.0352,1.0,3.4690000000000003
3812,7583,7583,51633,20,hybrid,1000,216,Bangladesh,delta,993492.7220436938,2860.0,990584.0873712914,106,30.139122,0.016,2.2,0.0352,1.0,3.4690000000000003
3814,7587,7587,51633,20,hybrid,1000,216,Bangladesh,delta,991835.5150027092,2980.0,988796.2874934986,821,30.274635,0.016,2.2,0.0352,1.0,3.4690000000000003
3820,7598,7598,51633,20,hybrid,1000,216,Bangladesh,delta,993772.6677782,2600.0,991297.8435619532,193,30.241106,0.016,2.2,0.0352,1.0,3.4690000000000003
3822,7605,7605,51633,20,hybrid,1000,216,Bangladesh,delta,994001.7564377572,2600.0,991320.9272842,689,30.097507,0.016,2.2,0.0352,1.0,3.4690000000000003
3825,7609,7609,51633,20,hybrid,1000,216,Bangladesh,delta,993367.4015514108,2840.0,990611.5976601248,111,30.105442,0.016,2.2,0.0352,1.0,3.4690000000000003
3829,7615,7615,51633,20,hybrid,1000,216,Bangladesh,delta,993283.3959794044,3140.0,990033.4166119734,426,30.184925,0.016,2.2,0.0352,1.0,3.4690000000000003
3831,7618,7618,51633,20,hybrid,1000,216,Bangladesh,delta,995551.4285113732,2780.0,992699.267224349,747,30.25836,0.016,2.2,0.0352,1.0,3.4690000000000003
3832,7619,7619,51633,20,hybrid,1000,216,Bangladesh,delta,993925.5439738528,2340.0,991789.2568877072,683,30.144857,0.016,2.2,0.0352,1.0,3.4690000000000003
3834,7623,7623,51633,20,hybrid,1000,216,Bangladesh,delta,992229.693681618,2580.0,989522.2011911704,273,30.262146,0.016,2.2,0.0352,1.0,3.4690000000000003
3835,7625,7625,51633,20,hybrid,1000,216,Bangladesh,delta,995608.2912204524,2560.0,993059.6242039348,159,30.254421,0.016,2.2,0.0352,1.0,3.4690000000000003
3837,7631,7631,51633,20,hybrid,1000,216,Bangladesh,delta,993818.5548601928,2700.0,991010.1426559916,285,30.277512,0.016,2.2,0.0352,1.0,3.4690000000000003
3839,7635,7635,51633,20,hybrid,1000,216,Bangladesh,gamma,984991.9135046038,2548.9419707363886,982619.7502244558,784,30.141586,0.016,2.0,0.032,1.0,3.4690000000000003
3842,7639,7639,51633,20,hybrid,1000,216,Bangladesh,delta,991046.5250085652,2300.0000000000005,988905.033765017,488,30.047813,0.016,2.2,0.0352,1.0,3.4690000000000003
3844,7642,7642,51633,20,hybrid,1000,216,Bangladesh,delta,991385.279745836,2520.0,989052.7280914054,217,30.035477,0.016,2.2,0.0352,1.0,3.4690000000000003
3845,7643,7643,51633,20,hybrid,1000,216,Bangladesh,gamma,986676.3263018028,2680.0,983926.2206328711,137,30.173813,0.016,2.0,0.032,1.0,3.4690000000000003
3846,7645,7645,51633,20,hybrid,1000,216,Bangladesh,gamma,984505.408516938,2480.0,981779.9020262652,639,30.156126,0.016,2.0,0.032,1.0,3.4690000000000003
3847,7648,7648,51633,20,hybrid,1000,216,Bangladesh,delta,992247.2045323374,2940.0,989191.7616529842,172,30.153547,0.016,2.2,0.0352,1.0,3.4690000000000003
3848,7649,7649,51633,20,hybrid,1000,216,Bangladesh,delta,993418.78475793,2260.0,991004.1476114896,605,30.035942,0.016,2.2,0.0352,1.0,3.4690000000000003
3850,7651,7651,51633,20,hybrid,1000,216,Bangladesh,delta,992821.1764383484,2599.334400711886,990482.5752606244,515,30.30151,0.016,2.2,0.0352,1.0,3.4690000000000003
3851,7653,7653,51633,20,hybrid,1000,216,Bangladesh,delta,995058.3699652406,2480.0,992657.7522392096,728,30.298595,0.016,2.2,0.0352,1.0,3.4690000000000003
3854,7656,7656,51633,20,hybrid,1000,216,Bangladesh,delta,992902.406568565,2620.0,990591.540187566,531,30.275667,0.016,2.2,0.0352,1.0,3.4690000000000003
3858,7660,7660,51633,20,hybrid,1000,216,Bangladesh,delta,993305.4160250602,2660.0,990903.6509263648,399,30.136421,0.016,2.2,0.0352,1.0,3.4690000000000003
3860,7662,7662,51633,20,hybrid,1000,216,Bangladesh,gamma,985681.9451223896,2480.0,983201.6224538636,344,30.215109,0.016,2.0,0.032,1.0,3.4690000000000003
3861,7664,7664,51633,20,hybrid,1000,216,Bangladesh,delta,991105.0939052304,2620.0000000000005,988553.6257894976,367,30.257088,0.016,2.2,0.0352,1.0,3.4690000000000003
3862,7666,7666,51633,20,hybrid,1000,216,Bangladesh,alpha,965975.0073407034,2420.0,963818.0110710512,108,30.323536,0.016,1.67,0.02672,1.0,3.4690000000000003
3864,7668,7668,51633,20,hybrid,1000,216,Bangladesh,delta,993733.5646752516,2780.0,990996.1431507022,998,30.068687,0.016,2.2,0.0352,1.0,3.4690000000000003
3865,7669,7669,51633,20,hybrid,1000,216,Bangladesh,delta,992654.626423894,2820.0,989921.1811915056,83,30.037941,0.016,2.2,0.0352,1.0,3.4690000000000003
3866,7671,7671,51633,20,hybrid,1000,216,Bangladesh,beta,877747.2041692634,2420.0,875204.1903873335,751,30.289785,0.016,1.0,0.016,1.0,3.4690000000000003
3867,7672,7672,51633,20,hybrid,1000,216,Bangladesh,delta,994230.7712149066,2700.0,991719.9054824644,542,30.314278,0.016,2.2,0.0352,1.0,3.4690000000000003
3869,7675,7675,51633,20,hybrid,1000,216,Bangladesh,delta,994213.1915823902,2520.0,991750.2060841104,532,30.107372,0.016,2.2,0.0352,1.0,3.4690000000000003
3871,7678,7678,51633,20,hybrid,1000,216,Bangladesh,gamma,986085.760646145,2700.0,982997.4954143364,703,30.2849,0.016,2.0,0.032,1.0,3.4690000000000003
3876,7685,7685,51633,20,hybrid,1000,216,Bangladesh,delta,993327.6326838305,2660.0,990610.3078790742,168,30.206274,0.016,2.2,0.0352,1.0,3.4690000000000003
3877,7691,7691,51633,20,hybrid,1000,216,Bangladesh,delta,991727.0066335436,2860.0,989046.169737719,309,29.959677,0.016,2.2,0.0352,1.0,3.4690000000000003
3878,7692,7692,51633,20,hybrid,1000,216,Bangladesh,delta,992967.9211485628,3220.0,989484.200658988,704,30.003794,0.016,2.2,0.0352,1.0,3.4690000000000003
3879,7696,7696,51633,20,hybrid,1000,216,Bangladesh,delta,992487.4237938202,2560.0,989928.8749107604,624,30.190804,0.016,2.2,0.0352,1.0,3.4690000000000003
3882,7703,7703,51633,20,hybrid,1000,216,Bangladesh,delta,992963.6176305125,2700.0000000000005,990346.5185656165,369,30.212626,0.016,2.2,0.0352,1.0,3.4690000000000003
3894,7724,7724,51633,20,hybrid,1000,216,Bangladesh,beta,876723.0311409592,2512.839184645489,874494.666649653,481,30.22841,0.016,1.0,0.016,1.0,3.4690000000000003
3895,7726,7726,51633,20,hybrid,1000,216,Bangladesh,delta,992847.4549734088,2480.0,990309.0822592804,995,30.293032,0.016,2.2,0.0352,1.0,3.4690000000000003
3897,7728,7728,51633,20,hybrid,1000,216,Bangladesh,delta,993844.3138551172,2574.5369508462013,991313.407679603,65,30.116108,0.016,2.2,0.0352,1.0,3.4690000000000003
3903,7742,7742,51633,20,hybrid,1000,216,Bangladesh,delta,993706.1435216212,2800.0,990902.3097827776,247,30.14021,0.016,2.2,0.0352,1.0,3.4690000000000003
3904,7744,7744,51633,20,hybrid,1000,216,Bangladesh,alpha,967135.4346457074,2340.0,964892.3536812586,357,30.223614,0.016,1.67,0.02672,1.0,3.4690000000000003
3908,7749,7749,51633,20,hybrid,1000,216,Bangladesh,beta,872861.7086959693,2380.0,870360.372061826,373,30.094963,0.016,1.0,0.016,1.0,3.4690000000000003
3912,7756,7756,51633,20,hybrid,1000,216,Bangladesh,delta,993359.3231952174,3080.0,990387.2405025384,944,30.23094,0.016,2.2,0.0352,1.0,3.4690000000000003
3914,7760,7760,51633,20,hybrid,1000,216,Bangladesh,beta,874888.6132818253,2786.1063421124936,872170.229760497,92,30.327356,0.016,1.0,0.016,1.0,3.4690000000000003
3917,7772,7772,51633,20,hybrid,1000,216,Bangladesh,delta,992167.7020258892,2840.0,989161.8664742566,534,30.113287,0.016,2.2,0.0352,1.0,3.4690000000000003
3918,7775,7775,51633,20,hybrid,1000,216,Bangladesh,beta,874053.0795358566,2525.159780352,871702.7869552253,996,30.085758,0.016,1.0,0.016,1.0,3.4690000000000003
3920,7779,7779,51633,20,hybrid,1000,216,Bangladesh,delta,991089.8581308489,2560.0,988460.4188526176,943,30.083088,0.016,2.2,0.0352,1.0,3.4690000000000003
3921,7780,7780,51633,20,hybrid,1000,216,Bangladesh,delta,994317.2795013556,2880.0,991314.316937724,23,30.112593,0.016,2.2,0.0352,1.0,3.4690000000000003
3922,7781,7781,51633,20,hybrid,1000,216,Bangladesh,beta,875334.4208387942,2504.29981696,873075.6621409091,843,30.306942,0.016,1.0,0.016,1.0,3.4690000000000003
3923,7782,7782,51633,20,hybrid,1000,216,Bangladesh,delta,994398.1925872554,2580.0,991718.341350054,327,30.126951,0.016,2.2,0.0352,1.0,3.4690000000000003
3925,7792,7792,51633,20,hybrid,1000,216,Bangladesh,delta,993785.0801690454,2300.0,991497.931435214,958,30.275393,0.016,2.2,0.0352,1.0,3.4690000000000003
3927,7795,7795,51633,20,hybrid,1000,216,Bangladesh,alpha,967678.9135287936,2640.0,964869.8032288406,212,30.130245,0.016,1.67,0.02672,1.0,3.4690000000000003
3930,7803,7803,51633,20,hybrid,1000,216,Bangladesh,delta,992068.2137227878,2380.0,989641.333337206,433,30.188835,0.016,2.2,0.0352,1.0,3.4690000000000003
3931,7804,7804,51633,20,hybrid,1000,216,Bangladesh,delta,994081.9598806988,2720.0,991342.7399133976,315,30.24748,0.016,2.2,0.0352,1.0,3.4690000000000003
3932,7805,7805,51633,20,hybrid,1000,216,Bangladesh,delta,994664.7527378672,2720.0,991953.1055375704,150,30.210014,0.016,2.2,0.0352,1.0,3.4690000000000003
3934,7815,7815,51633,20,hybrid,1000,216,Bangladesh,delta,992294.4691583384,2540.0000000000005,989937.452516734,267,30.231596,0.016,2.2,0.0352,1.0,3.4690000000000003
3935,7822,7822,51633,20,hybrid,1000,216,Bangladesh,alpha,967722.8650365388,2540.0,965331.2891625626,309,29.959677,0.016,1.67,0.02672,1.0,3.4690000000000003
3936,7825,7825,51633,20,hybrid,1000,216,Bangladesh,gamma,986812.9065316254,2480.0,984168.4169296155,903,30.184124,0.016,2.0,0.032,1.0,3.4690000000000003
3937,7827,7827,51633,20,hybrid,1000,216,Bangladesh,delta,993254.893885083,2740.0,990588.3888536278,557,30.241997,0.016,2.2,0.0352,1.0,3.4690000000000003
3938,7831,7831,51633,20,hybrid,1000,216,Bangladesh,delta,992447.0541626666,2940.0,989434.387235772,9,30.175476,0.016,2.2,0.0352,1.0,3.4690000000000003
3940,7837,7837,51633,20,hybrid,1000,216,Bangladesh,alpha,967112.4474295942,2960.0,964517.0546615316,96,30.106817,0.016,1.67,0.02672,1.0,3.4690000000000003
3942,7841,7841,51633,20,hybrid,1000,216,Bangladesh,delta,993304.0069340288,3160.0,990203.4470643272,651,30.176373,0.016,2.2,0.0352,1.0,3.4690000000000003
3943,7842,7842,51633,20,hybrid,1000,216,Bangladesh,gamma,986447.212801198,2700.0,983680.0786333064,359,30.26019,0.016,2.0,0.032,1.0,3.4690000000000003
3944,7843,7843,51633,20,hybrid,1000,216,Bangladesh,delta,993733.5646752516,2780.0,990996.1431507022,998,30.068687,0.016,2.2,0.0352,1.0,3.4690000000000003
3946,7846,7846,51633,20,hybrid,1000,216,Bangladesh,delta,993767.1887216008,2860.0,991068.9758748744,348,30.21448,0.016,2.2,0.0352,1.0,3.4690000000000003
3949,7850,7850,51633,20,hybrid,1000,216,Bangladesh,delta,993062.0563167544,2400.0,990786.598672427,482,30.174307,0.016,2.2,0.0352,1.0,3.4690000000000003
3950,7853,7853,51633,20,hybrid,1000,216,Bangladesh,delta,990874.0058336433,3080.0,988044.4091914762,351,30.151947,0.016,2.2,0.0352,1.0,3.4690000000000003
3952,7855,7855,51633,20,hybrid,1000,216,Bangladesh,delta,994265.3681010206,2540.0,991709.2930454512,835,30.255611,0.016,2.2,0.0352,1.0,3.4690000000000003
3953,7857,7857,51633,20,hybrid,1000,216,Bangladesh,alpha,967155.7568162996,2840.0,964257.6780843396,455,30.137482,0.016,1.67,0.02672,1.0,3.4690000000000003
3954,7858,7858,51633,20,hybrid,1000,216,Bangladesh,beta,873529.36419376,2280.0,870900.1456860068,938,30.159294,0.016,1.0,0.016,1.0,3.4690000000000003
3955,7860,7860,51633,20,hybrid,1000,216,Bangladesh,delta,993486.2113987244,2268.679864751882,991233.9758272932,875,30.365396,0.016,2.2,0.0352,1.0,3.4690000000000003
3956,7862,7862,51633,20,hybrid,1000,216,Bangladesh,delta,993225.5841268452,2560.0,990993.4485618426,286,30.030392,0.016,2.2,0.0352,1.0,3.4690000000000003
3957,7864,7864,51633,20,hybrid,1000,216,Bangladesh,delta,992359.1442744416,3040.0,989264.6644715864,787,30.292131,0.016,2.2,0.0352,1.0,3.4690000000000003
3958,7865,7865,51633,20,hybrid,1000,216,Bangladesh,delta,992703.9467457144,2660.0,990303.2922368568,107,30.088234,0.016,2.2,0.0352,1.0,3.4690000000000003
3959,7868,7868,51633,20,hybrid,1000,216,Bangladesh,delta,993467.80117718,2340.0,991143.4482883844,465,30.212166,0.016,2.2,0.0352,1.0,3.4690000000000003
3960,7870,7870,51633,20,hybrid,1000,216,Bangladesh,delta,995446.10274885,2260.0,993188.24142679,694,30.240019,0.016,2.2,0.0352,1.0,3.4690000000000003
3961,7872,7872,51633,20,hybrid,1000,216,Bangladesh,delta,991097.776089026,3020.0,988010.0350420112,572,30.062172,0.016,2.2,0.0352,1.0,3.4690000000000003
3962,7874,7874,51633,20,hybrid,1000,216,Bangladesh,delta,993652.6379688582,2260.0,991307.5374407432,492,30.123451,0.016,2.2,0.0352,1.0,3.4690000000000003
3964,7878,7878,51633,20,hybrid,1000,216,Bangladesh,delta,991875.7697929558,2740.0,989026.503892391,549,30.14104,0.016,2.2,0.0352,1.0,3.4690000000000003
3965,7879,7879,51633,20,hybrid,1000,216,Bangladesh,alpha,968758.6944259972,2640.0,966130.663687098,686,30.227322,0.016,1.67,0.02672,1.0,3.4690000000000003
3966,7881,7881,51633,20,hybrid,1000,216,Bangladesh,delta,991886.3079688776,2940.0,989052.4364446602,272,30.207823,0.016,2.2,0.0352,1.0,3.4690000000000003
3967,7884,7884,51633,20,hybrid,1000,216,Bangladesh,delta,991927.7130323064,2440.0,989549.007226167,138,30.199657,0.016,2.2,0.0352,1.0,3.4690000000000003
3969,7886,7886,51633,20,hybrid,1000,216,Bangladesh,delta,994315.0978468003,2360.0,991938.2187231748,365,30.166666,0.016,2.2,0.0352,1.0,3.4690000000000003
3972,7893,7893,51633,20,hybrid,1000,216,Bangladesh,delta,993485.7169595844,2800.0,990796.4598064014,178,30.26166,0.016,2.2,0.0352,1.0,3.4690000000000003
3975,7898,7898,51633,20,hybrid,1000,216,Bangladesh,delta,991321.8429042356,2840.0,988540.7210264744,729,30.185148,0.016,2.2,0.0352,1.0,3.4690000000000003
3976,7899,7899,51633,20,hybrid,1000,216,Bangladesh,delta,991183.2954906896,2780.0,988531.7050227246,938,30.159294,0.016,2.2,0.0352,1.0,3.4690000000000003
3978,7905,7905,51633,20,hybrid,1000,216,Bangladesh,delta,992484.8819863464,2520.0,989953.4411073524,282,30.134306,0.016,2.2,0.0352,1.0,3.4690000000000003
