,Unnamed: 0,Unnamed: 0.1,pop_size,pop_scale,pop_type,pop_infected,n_days,location,variants,cum_infections,cum_deaths,cum_recoveries,rand_seed,avg_age,wild_beta,rel_beta,beta,rel_severe_prob,contacts
343,687,687,51633,20,hybrid,1000,216,Mozambique,delta,958587.8965361812,1120.0,957350.302734489,778,22.295374,0.016,2.2,0.0352,1.0,3.366
344,689,689,51633,20,hybrid,1000,216,Mozambique,beta,786298.3935081516,1100.0,785444.9936645785,888,22.177902,0.016,1.0,0.016,1.0,3.366
345,692,692,51633,20,hybrid,1000,216,Mozambique,gamma,949617.0801853192,1340.0,948276.0115556295,635,22.384869,0.016,2.0,0.032,1.0,3.366
346,694,694,51633,20,hybrid,1000,216,Mozambique,beta,781244.8275257649,1072.8391846454888,780085.3554741972,76,22.301554,0.016,1.0,0.016,1.0,3.366
349,698,698,51633,20,hybrid,1000,216,Mozambique,beta,784530.9316115705,983.6482062415035,783462.5597973566,843,22.420559,0.016,1.0,0.016,1.0,3.366
351,702,702,51633,20,hybrid,1000,216,Mozambique,beta,786302.563497676,1080.0,785122.4787828291,81,22.44283,0.016,1.0,0.016,1.0,3.366
354,712,712,51633,20,hybrid,1000,216,Mozambique,beta,789567.4125262473,1160.0,788461.231631482,824,22.44437,0.016,1.0,0.016,1.0,3.366
360,720,720,51633,20,hybrid,1000,216,Mozambique,beta,781808.8670032237,1000.0,780778.6435309264,777,22.311676,0.016,1.0,0.016,1.0,3.366
364,728,728,51633,20,hybrid,1000,216,Mozambique,alpha,923237.9524675095,1140.0,922265.9938459424,178,22.36503,0.016,1.67,0.02672,1.0,3.366
366,731,731,51633,20,hybrid,1000,216,Mozambique,beta,795587.315574653,880.0,794896.7196801449,800,22.260378,0.016,1.0,0.016,1.0,3.366
369,738,738,51633,20,hybrid,1000,216,Mozambique,beta,783861.1402757468,1186.1917364224,782766.8290438037,664,22.194002,0.016,1.0,0.016,1.0,3.366
370,739,739,51633,20,hybrid,1000,216,Mozambique,beta,777001.2997362907,1020.0,775684.7157944161,741,22.280066,0.016,1.0,0.016,1.0,3.366
372,742,742,51633,20,hybrid,1000,216,Mozambique,delta,959853.2148095812,1100.0,958812.204943408,250,22.216257,0.016,2.2,0.0352,1.0,3.366
376,751,751,51633,20,hybrid,1000,216,Mozambique,beta,792714.0332733088,880.0,791794.1708434615,706,22.418022,0.016,1.0,0.016,1.0,3.366
378,754,754,51633,20,hybrid,1000,216,Mozambique,delta,963138.207080974,1380.0,962006.8913045282,736,22.1873,0.016,2.2,0.0352,1.0,3.366
379,755,755,51633,20,hybrid,1000,216,Mozambique,beta,780204.2348590579,911.01326450688,779342.3452699916,107,22.216991,0.016,1.0,0.016,1.0,3.366
380,759,759,51633,20,hybrid,1000,216,Mozambique,beta,787902.795610182,980.0,786666.8003585555,749,22.304844,0.016,1.0,0.016,1.0,3.366
382,762,762,51633,20,hybrid,1000,216,Mozambique,beta,785775.2934713231,1240.0,784642.2374534713,605,22.164692,0.016,1.0,0.016,1.0,3.366
383,764,764,51633,20,hybrid,1000,216,Mozambique,beta,785086.9048416521,1000.0,783904.5636489105,659,22.140749,0.016,1.0,0.016,1.0,3.366
387,772,772,51633,20,hybrid,1000,216,Mozambique,beta,782797.2553140182,1026.1917364224,781771.4928325061,944,22.367374,0.016,1.0,0.016,1.0,3.366
389,774,774,51633,20,hybrid,1000,216,Mozambique,beta,782329.0208688505,800.0,781976.4902272907,465,22.296913,0.016,1.0,0.016,1.0,3.366
390,775,775,51633,20,hybrid,1000,216,Mozambique,beta,782187.2143430146,1000.0,781338.0605469777,867,22.278261,0.016,1.0,0.016,1.0,3.366
391,776,776,51633,20,hybrid,1000,216,Mozambique,beta,784242.4393712752,1100.0,782971.2950916357,75,22.373528,0.016,1.0,0.016,1.0,3.366
393,783,783,51633,20,hybrid,1000,216,Mozambique,beta,779087.6484911789,1080.0,778122.1880500456,951,22.27432,0.016,1.0,0.016,1.0,3.366
395,785,785,51633,20,hybrid,1000,216,Mozambique,beta,784408.8212258113,940.0,783153.4389685865,771,22.29331,0.016,1.0,0.016,1.0,3.366
396,790,790,51633,20,hybrid,1000,216,Mozambique,beta,783896.2033832896,1120.0,783060.4817742505,982,22.30951,0.016,1.0,0.016,1.0,3.366
398,794,794,51633,20,hybrid,1000,216,Mozambique,beta,779665.4383652164,1240.0,778142.1843611595,638,22.28891,0.016,1.0,0.016,1.0,3.366
399,797,797,51633,20,hybrid,1000,216,Mozambique,beta,788993.7919847331,900.0,788411.4543010154,919,22.450342,0.016,1.0,0.016,1.0,3.366
400,798,798,51633,20,hybrid,1000,216,Mozambique,beta,777430.6349613185,1120.0,776398.5261804413,130,22.223171,0.016,1.0,0.016,1.0,3.366
401,799,799,51633,20,hybrid,1000,216,Mozambique,alpha,918394.8590279242,1160.0,917521.1245664645,358,22.188087,0.016,1.67,0.02672,1.0,3.366
402,800,800,51633,20,hybrid,1000,216,Mozambique,beta,778529.9754954088,1020.0,777554.4872130435,503,22.244774,0.016,1.0,0.016,1.0,3.366
404,802,802,51633,20,hybrid,1000,216,Mozambique,beta,775355.3105961473,1000.0,774488.33052225,850,22.166384,0.016,1.0,0.016,1.0,3.366
407,808,808,51633,20,hybrid,1000,216,Mozambique,alpha,919925.0816897384,1220.0,918732.9646573548,263,22.167454,0.016,1.67,0.02672,1.0,3.366
408,810,810,51633,20,hybrid,1000,216,Mozambique,alpha,919722.678855204,1000.0,918732.4154015824,607,22.25834,0.016,1.67,0.02672,1.0,3.366
409,811,811,51633,20,hybrid,1000,216,Mozambique,beta,789092.2600347812,1027.43008370688,788157.6899979435,931,22.330017,0.016,1.0,0.016,1.0,3.366
412,817,817,51633,20,hybrid,1000,216,Mozambique,beta,784009.6649480956,1140.0,782719.15455484,877,22.249243,0.016,1.0,0.016,1.0,3.366
413,821,821,51633,20,hybrid,1000,216,Mozambique,gamma,946250.9981126247,1080.0000000000002,945247.8248308216,911,22.266895,0.016,2.0,0.032,1.0,3.366
414,822,822,51633,20,hybrid,1000,216,Mozambique,beta,796294.4167641094,820.0,795157.9646838557,333,22.406042,0.016,1.0,0.016,1.0,3.366
418,828,828,51633,20,hybrid,1000,216,Mozambique,beta,782187.2143430146,1000.0,781338.0605469777,867,22.278261,0.016,1.0,0.016,1.0,3.366
419,830,830,51633,20,hybrid,1000,216,Mozambique,beta,782472.3463737575,1088.916100448256,781680.1617593769,135,22.281372,0.016,1.0,0.016,1.0,3.366
420,831,831,51633,20,hybrid,1000,216,Mozambique,alpha,918270.3583124116,1120.0,917206.7344841404,262,22.145893,0.016,1.67,0.02672,1.0,3.366
421,834,834,51633,20,hybrid,1000,216,Mozambique,beta,778823.4320184573,855.4070215745863,778000.8928237432,924,22.175158,0.016,1.0,0.016,1.0,3.366
422,835,835,51633,20,hybrid,1000,216,Mozambique,beta,788588.7328263348,840.0,787494.9498719473,237,22.321262,0.016,1.0,0.016,1.0,3.366
424,838,838,51633,20,hybrid,1000,216,Mozambique,beta,779445.3667934281,820.0,778695.1278565577,663,22.331089,0.016,1.0,0.016,1.0,3.366
426,840,840,51633,20,hybrid,1000,216,Mozambique,beta,787452.269257572,900.0,786512.336558693,660,22.31961,0.016,1.0,0.016,1.0,3.366
430,849,849,51633,20,hybrid,1000,216,Mozambique,gamma,947383.0983623004,1020.0,946494.5231612544,222,22.265913,0.016,2.0,0.032,1.0,3.366
434,855,855,51633,20,hybrid,1000,216,Mozambique,beta,786820.2751326193,866.1917364224,786283.8133486686,599,22.300112,0.016,1.0,0.016,1.0,3.366
438,864,864,51633,20,hybrid,1000,216,Mozambique,beta,789921.5753924004,1180.0,788851.2885192897,505,22.352781,0.016,1.0,0.016,1.0,3.366
439,865,865,51633,20,hybrid,1000,216,Mozambique,beta,785038.7438238347,1100.0,783688.2970163426,667,22.304869,0.016,1.0,0.016,1.0,3.366
440,866,866,51633,20,hybrid,1000,216,Mozambique,beta,783896.2033832896,1120.0,783060.4817742505,982,22.30951,0.016,1.0,0.016,1.0,3.366
441,867,867,51633,20,hybrid,1000,216,Mozambique,gamma,949633.5544916271,960.0,948742.2522524958,124,22.143744,0.016,2.0,0.032,1.0,3.366
442,869,869,51633,20,hybrid,1000,216,Mozambique,beta,770685.6260175827,1240.0,769400.7073416706,343,22.218382,0.016,1.0,0.016,1.0,3.366
444,871,871,51633,20,hybrid,1000,216,Mozambique,alpha,920235.7396068388,953.1219800252476,919525.6826547988,854,22.162241,0.016,1.67,0.02672,1.0,3.366
447,878,878,51633,20,hybrid,1000,216,Mozambique,beta,784084.1521841151,960.0,783317.1114007784,404,22.244135,0.016,1.0,0.016,1.0,3.366
450,883,883,51633,20,hybrid,1000,216,Mozambique,alpha,919318.2631678224,1231.7152829818408,918254.33606117,391,22.130415,0.016,1.67,0.02672,1.0,3.366
453,889,889,51633,20,hybrid,1000,216,Mozambique,beta,785478.5383437563,960.0,784340.7405775895,858,22.193054,0.016,1.0,0.016,1.0,3.366
454,891,891,51633,20,hybrid,1000,216,Mozambique,beta,783898.3759015546,1107.43008370688,783254.0262999332,671,22.281027,0.016,1.0,0.016,1.0,3.366
456,897,897,51633,20,hybrid,1000,216,Mozambique,beta,785685.1993942687,1200.0,784779.9996301925,595,22.260965,0.016,1.0,0.016,1.0,3.366
457,898,898,51633,20,hybrid,1000,216,Mozambique,beta,781420.8829391783,1020.0,780502.1257516866,463,22.40553,0.016,1.0,0.016,1.0,3.366
461,915,915,51633,20,hybrid,1000,216,Mozambique,beta,781912.3315436023,1000.0,781090.7578629662,841,22.381626,0.016,1.0,0.016,1.0,3.366
462,917,917,51633,20,hybrid,1000,216,Mozambique,beta,786908.8818088495,1010.6993205379072,785640.5083143063,557,22.364767,0.016,1.0,0.016,1.0,3.366
464,923,923,51633,20,hybrid,1000,216,Mozambique,beta,787448.1541302203,860.0,787212.4825086405,669,22.207167,0.016,1.0,0.016,1.0,3.366
467,927,927,51633,20,hybrid,1000,216,Mozambique,beta,785653.1848401525,1200.0,784193.6369509222,162,22.283642,0.016,1.0,0.016,1.0,3.366
468,928,928,51633,20,hybrid,1000,216,Mozambique,beta,780056.7918113829,760.0,779555.5945783104,434,22.30158,0.016,1.0,0.016,1.0,3.366
469,929,929,51633,20,hybrid,1000,216,Mozambique,gamma,950224.9879281892,1320.0000000000002,948787.3744047794,461,22.194307,0.016,2.0,0.032,1.0,3.366
470,930,930,51633,20,hybrid,1000,216,Mozambique,delta,960437.5041102763,1163.1548027544327,959137.2278696954,413,22.213379,0.016,2.2,0.0352,1.0,3.366
471,931,931,51633,20,hybrid,1000,216,Mozambique,beta,782677.1370659494,1122.985984,781713.4831448939,916,22.180296,0.016,1.0,0.016,1.0,3.366
475,942,942,51633,20,hybrid,1000,216,Mozambique,beta,784789.4559367587,1160.0,783356.9017187096,89,22.350548,0.016,1.0,0.016,1.0,3.366
476,944,944,51633,20,hybrid,1000,216,Mozambique,beta,775743.95178163,1145.159780352,774768.5837047183,808,22.261833,0.016,1.0,0.016,1.0,3.366
477,945,945,51633,20,hybrid,1000,216,Mozambique,beta,771894.7308780446,995.4070215745865,770783.9434106288,702,22.227657,0.016,1.0,0.016,1.0,3.366
478,947,947,51633,20,hybrid,1000,216,Mozambique,delta,960208.407681102,920.0,959373.8793158558,177,22.275429,0.016,2.2,0.0352,1.0,3.366
480,950,950,51633,20,hybrid,1000,216,Mozambique,beta,791068.7263385552,1162.985984,789512.0718435867,329,22.131752,0.016,1.0,0.016,1.0,3.366
482,953,953,51633,20,hybrid,1000,216,Mozambique,beta,779984.5279239989,1260.0,778247.620634868,143,22.275452,0.016,1.0,0.016,1.0,3.366
483,956,956,51633,20,hybrid,1000,216,Mozambique,beta,774620.9571032003,640.0,774204.0910737623,821,22.360435,0.016,1.0,0.016,1.0,3.366
486,960,960,51633,20,hybrid,1000,216,Mozambique,beta,782395.0743655696,780.0,781507.918659511,93,22.234718,0.016,1.0,0.016,1.0,3.366
487,962,962,51633,20,hybrid,1000,216,Mozambique,beta,784845.5252202612,1040.0,783697.8594952824,743,22.431786,0.016,1.0,0.016,1.0,3.366
489,967,967,51633,20,hybrid,1000,216,Mozambique,beta,782300.8926331112,1160.0,780872.380866809,496,22.3666,0.016,1.0,0.016,1.0,3.366
492,977,977,51633,20,hybrid,1000,216,Mozambique,delta,962582.2002799468,1260.0,961303.968014895,801,22.319479,0.016,2.2,0.0352,1.0,3.366
493,978,978,51633,20,hybrid,1000,216,Mozambique,beta,774415.2878402057,900.0,773219.4427821485,352,22.208,0.016,1.0,0.016,1.0,3.366
495,983,983,51633,20,hybrid,1000,216,Mozambique,delta,957733.9713045588,1220.0,956538.9100441636,590,22.295029,0.016,2.2,0.0352,1.0,3.366
496,984,984,51633,20,hybrid,1000,216,Mozambique,beta,778810.8698143457,960.0,777874.8191863822,918,22.382866,0.016,1.0,0.016,1.0,3.366
498,994,994,51633,20,hybrid,1000,216,Mozambique,beta,775877.3042736286,1073.685304537907,774813.7910354435,769,22.182625,0.016,1.0,0.016,1.0,3.366
500,997,997,51633,20,hybrid,1000,216,Mozambique,beta,783264.3905285472,1098.4884258895036,782179.784107491,428,22.33359,0.016,1.0,0.016,1.0,3.366
503,1003,1003,51633,20,hybrid,1000,216,Mozambique,beta,778810.8698143457,960.0,777874.8191863822,918,22.382866,0.016,1.0,0.016,1.0,3.366
504,1004,1004,51633,20,hybrid,1000,216,Mozambique,delta,959883.2069761078,1180.0,958398.08007985,564,22.315199,0.016,2.2,0.0352,1.0,3.366
507,1014,1014,51633,20,hybrid,1000,216,Mozambique,beta,787488.2576651087,1128.916100448256,786414.1871663972,40,22.24882,0.016,1.0,0.016,1.0,3.366
508,1015,1015,51633,20,hybrid,1000,216,Mozambique,beta,783703.5345465242,920.0,782655.3026654334,909,22.289019,0.016,1.0,0.016,1.0,3.366
509,1016,1016,51633,20,hybrid,1000,216,Mozambique,beta,794593.3205785672,1198.4884258895036,793599.704937056,963,22.30829,0.016,1.0,0.016,1.0,3.366
515,1024,1024,51633,20,hybrid,1000,216,Mozambique,beta,785025.0541298483,1180.0,783865.5839180927,822,22.294577,0.016,1.0,0.016,1.0,3.366
516,1025,1025,51633,20,hybrid,1000,216,Mozambique,beta,784129.8669803669,1085.159780352,783065.6854832456,802,22.369438,0.016,1.0,0.016,1.0,3.366
519,1029,1029,51633,20,hybrid,1000,216,Mozambique,alpha,923016.6092640336,1280.0,921844.929247963,189,22.312534,0.016,1.67,0.02672,1.0,3.366
520,1030,1030,51633,20,hybrid,1000,216,Mozambique,beta,789661.2403410819,1400.0,788078.8439991127,816,22.358105,0.016,1.0,0.016,1.0,3.366
524,1039,1039,51633,20,hybrid,1000,216,Mozambique,beta,778813.3795175757,1080.0,777783.5878793692,865,22.191044,0.016,1.0,0.016,1.0,3.366
525,1041,1041,51633,20,hybrid,1000,216,Mozambique,gamma,949605.1223017536,1460.0,947958.9834297522,321,22.371815,0.016,2.0,0.032,1.0,3.366
526,1042,1042,51633,20,hybrid,1000,216,Mozambique,beta,774559.1803817989,1175.4070215745865,773171.1998310133,122,22.276144,0.016,1.0,0.016,1.0,3.366
527,1044,1044,51633,20,hybrid,1000,216,Mozambique,beta,785232.1659189498,1000.0,784337.6365508208,227,22.19715,0.016,1.0,0.016,1.0,3.366
528,1045,1045,51633,20,hybrid,1000,216,Mozambique,delta,956793.3284467373,1180.0,955867.925406943,468,22.087273,0.016,2.2,0.0352,1.0,3.366
529,1047,1047,51633,20,hybrid,1000,216,Mozambique,beta,780421.2464812282,840.0,779250.1185587065,44,22.232012,0.016,1.0,0.016,1.0,3.366
530,1048,1048,51633,20,hybrid,1000,216,Mozambique,beta,782045.0377450542,800.0,780830.7325917766,878,22.19465,0.016,1.0,0.016,1.0,3.366
531,1049,1049,51633,20,hybrid,1000,216,Mozambique,beta,779560.5343732153,1018.4884258895036,778749.6048671375,806,22.323862,0.016,1.0,0.016,1.0,3.366
532,1050,1050,51633,20,hybrid,1000,216,Mozambique,alpha,921152.7458945704,1200.0,919429.6177827624,397,22.366377,0.016,1.67,0.02672,1.0,3.366
533,1053,1053,51633,20,hybrid,1000,216,Mozambique,beta,786924.6041314761,1120.0,785924.5099784369,831,22.308008,0.016,1.0,0.016,1.0,3.366
534,1054,1054,51633,20,hybrid,1000,216,Mozambique,beta,789571.6316577846,1000.0,788392.2171389445,938,22.265553,0.016,1.0,0.016,1.0,3.366
535,1057,1057,51633,20,hybrid,1000,216,Mozambique,beta,790687.9494007368,1140.0,789283.5923848383,453,22.3005,0.016,1.0,0.016,1.0,3.366
536,1060,1060,51633,20,hybrid,1000,216,Mozambique,beta,778978.0376867318,1100.0,777744.7435535965,552,22.247974,0.016,1.0,0.016,1.0,3.366
537,1062,1062,51633,20,hybrid,1000,216,Mozambique,gamma,949548.3149832488,1240.0,948250.0248852426,919,22.450342,0.016,2.0,0.032,1.0,3.366
540,1067,1067,51633,20,hybrid,1000,216,Mozambique,beta,787408.2342222194,1338.4884258895036,786442.8788326948,868,22.202559,0.016,1.0,0.016,1.0,3.366
543,1070,1070,51633,20,hybrid,1000,216,Mozambique,beta,782630.979588631,1078.4884258895036,781873.4708259735,614,22.319735,0.016,1.0,0.016,1.0,3.366
544,1072,1072,51633,20,hybrid,1000,216,Mozambique,beta,783660.2611142922,940.0,782543.6093826443,517,22.256115,0.016,1.0,0.016,1.0,3.366
546,1077,1077,51633,20,hybrid,1000,216,Mozambique,beta,779733.3466932075,1128.916100448256,778352.0630111462,472,22.229488,0.016,1.0,0.016,1.0,3.366
547,1081,1081,51633,20,hybrid,1000,216,Mozambique,beta,783901.6109789296,1180.0,782476.067808209,171,22.36664,0.016,1.0,0.016,1.0,3.366
549,1089,1089,51633,20,hybrid,1000,216,Mozambique,beta,781840.4696114616,1121.728,780974.8683122391,567,22.177069,0.016,1.0,0.016,1.0,3.366
550,1090,1090,51633,20,hybrid,1000,216,Mozambique,gamma,949187.5398181358,1200.0,948063.1872775347,493,22.328785,0.016,2.0,0.032,1.0,3.366
551,1092,1092,51633,20,hybrid,1000,216,Mozambique,beta,786556.2186515159,880.0,785622.0000783347,302,22.355206,0.016,1.0,0.016,1.0,3.366
552,1093,1093,51633,20,hybrid,1000,216,Mozambique,beta,781242.3053968361,1018.78160048128,780310.6754457363,551,22.324308,0.016,1.0,0.016,1.0,3.366
553,1094,1094,51633,20,hybrid,1000,216,Mozambique,gamma,949267.1869724024,1020.0,948350.9879440722,405,22.155869,0.016,2.0,0.032,1.0,3.366
555,1098,1098,51633,20,hybrid,1000,216,Mozambique,beta,780863.5348194821,1087.43008370688,779453.5070342328,721,22.207697,0.016,1.0,0.016,1.0,3.366
556,1100,1100,51633,20,hybrid,1000,216,Mozambique,beta,790584.8618394542,920.0,789853.70510868,730,22.276892,0.016,1.0,0.016,1.0,3.366
558,1103,1103,51633,20,hybrid,1000,216,Mozambique,beta,791312.6214728281,1406.1917364224,790511.6394000265,518,22.260103,0.016,1.0,0.016,1.0,3.366
559,1104,1104,51633,20,hybrid,1000,216,Mozambique,beta,783672.9628994553,1078.4884258895036,782876.0989816627,762,22.233198,0.016,1.0,0.016,1.0,3.366
563,1113,1113,51633,20,hybrid,1000,216,Mozambique,beta,774049.8728664485,840.0,773580.8784254185,716,22.11441,0.016,1.0,0.016,1.0,3.366
572,1138,1138,51633,20,hybrid,1000,216,Mozambique,beta,784434.3508595608,943.5831808,783454.9400688284,21,22.299603,0.016,1.0,0.016,1.0,3.366
574,1143,1143,51633,20,hybrid,1000,216,Mozambique,beta,781686.253291118,1024.29981696,780428.2161781108,683,22.272835,0.016,1.0,0.016,1.0,3.366
576,1146,1146,51633,20,hybrid,1000,216,Mozambique,beta,780809.0584813119,1320.0,779450.444161247,447,22.368893,0.016,1.0,0.016,1.0,3.366
579,1149,1149,51633,20,hybrid,1000,216,Mozambique,alpha,924153.579744442,1380.0,922627.0690850436,995,22.39472,0.016,1.67,0.02672,1.0,3.366
580,1151,1151,51633,20,hybrid,1000,216,Mozambique,beta,792294.7141631797,1327.43008370688,791545.4575066859,438,22.376253,0.016,1.0,0.016,1.0,3.366
581,1153,1153,51633,20,hybrid,1000,216,Mozambique,beta,789026.7624769437,1160.0,787729.6340018059,151,22.23038,0.016,1.0,0.016,1.0,3.366
583,1155,1155,51633,20,hybrid,1000,216,Mozambique,beta,780415.313687027,1300.0,778821.312744791,381,22.242914,0.016,1.0,0.016,1.0,3.366
587,1161,1161,51633,20,hybrid,1000,216,Mozambique,gamma,946237.522804428,1180.0,944919.923081185,966,22.229681,0.016,2.0,0.032,1.0,3.366
588,1162,1162,51633,20,hybrid,1000,216,Mozambique,beta,781682.7443100151,1204.29981696,780263.4014970709,690,22.266201,0.016,1.0,0.016,1.0,3.366
590,1165,1165,51633,20,hybrid,1000,216,Mozambique,beta,787224.7523679215,1141.2,786907.0460415833,184,22.33677,0.016,1.0,0.016,1.0,3.366
591,1167,1167,51633,20,hybrid,1000,216,Mozambique,alpha,924419.0672833816,1140.0,923383.5852145136,617,22.423212,0.016,1.67,0.02672,1.0,3.366
595,1175,1175,51633,20,hybrid,1000,216,Mozambique,gamma,949947.3898038107,1100.0,948870.3993892208,999,22.483921,0.016,2.0,0.032,1.0,3.366
596,1177,1177,51633,20,hybrid,1000,216,Mozambique,alpha,923018.5252642096,1340.0,921721.799382401,457,22.285604,0.016,1.67,0.02672,1.0,3.366
597,1178,1178,51633,20,hybrid,1000,216,Mozambique,gamma,949060.2734436588,960.0,947884.5583404622,78,22.284973,0.016,2.0,0.032,1.0,3.366
599,1184,1184,51633,20,hybrid,1000,216,Mozambique,beta,780863.5348194821,1087.43008370688,779453.5070342328,721,22.207697,0.016,1.0,0.016,1.0,3.366
603,1191,1191,51633,20,hybrid,1000,216,Mozambique,delta,959378.8382100208,1240.0,958011.8594206602,965,22.32701,0.016,2.2,0.0352,1.0,3.366
606,1194,1194,51633,20,hybrid,1000,216,Mozambique,beta,786610.1079307724,873.89544746409,785181.7453867081,137,22.302795,0.016,1.0,0.016,1.0,3.366
607,1198,1198,51633,20,hybrid,1000,216,Mozambique,beta,779406.846195031,1160.0,778044.6458856167,218,22.189043,0.016,1.0,0.016,1.0,3.366
609,1207,1207,51633,20,hybrid,1000,216,Mozambique,beta,787899.9985770129,1200.0,785888.5191198825,856,22.235157,0.016,1.0,0.016,1.0,3.366
612,1215,1215,51633,20,hybrid,1000,216,Mozambique,beta,784697.8375457281,1000.0,784044.5322176348,639,22.287174,0.016,1.0,0.016,1.0,3.366
613,1216,1216,51633,20,hybrid,1000,216,Mozambique,beta,784047.750978638,1024.29981696,783236.7107439416,618,22.217222,0.016,1.0,0.016,1.0,3.366
614,1219,1219,51633,20,hybrid,1000,216,Mozambique,gamma,949860.18475211,1240.0000000000002,948854.497290948,445,22.317425,0.016,2.0,0.032,1.0,3.366
615,1223,1223,51633,20,hybrid,1000,216,Mozambique,beta,790687.9494007368,1140.0,789283.5923848383,453,22.3005,0.016,1.0,0.016,1.0,3.366
619,1229,1229,51633,20,hybrid,1000,216,Mozambique,beta,787217.9548340443,660.0,786427.3529878072,365,22.277594,0.016,1.0,0.016,1.0,3.366
622,1234,1234,51633,20,hybrid,1000,216,Mozambique,beta,793285.0454054646,1367.43008370688,792417.8398887801,574,22.497046,0.016,1.0,0.016,1.0,3.366
623,1235,1235,51633,20,hybrid,1000,216,Mozambique,beta,777831.8848593286,740.0,777510.8924784189,196,22.099438,0.016,1.0,0.016,1.0,3.366
