,G_Na,G_si,G_K,G_K1,G_Kp,G_b,max_voltage,rest_voltage,max_voltage_gradient,dome_voltage,APD50,APD90
0,21.803600190991556,0.11215720605385421,0.26386264920577374,0.6272368845197278,0.015394822450314139,0.034947783472710665,45.46636194429824,-84.3801107371,63.620690719481985,12.895072556203026,291,384
1,28.272871842472945,0.10225987455584766,0.22063570087946738,0.47830963699742135,0.016939380046336425,0.04506764465163702,51.8422966280001,-84.3801107371,65.8134020917251,8.026851718934624,255,393
2,23.83862584807515,0.07557753457626828,0.23477768505570068,0.5832005750347932,0.021808525198739902,0.03316226852159139,47.35955119144191,-84.3801107371,64.53325676488424,10.782938328134293,308,420
3,28.456055518412988,0.07050224155839489,0.3329295059259011,0.466834476146217,0.014611555768049005,0.03609227327399383,51.93806598650446,-84.3801107371,66.24442485226618,12.90461816308027,243,350
4,24.365079618618473,0.09560867791397323,0.3368861051581513,0.4868910382807356,0.022614048266993047,0.04881401523739771,48.91805038440192,-84.3801107371,64.17865872971569,3.346254256927771,207,315
5,17.524964410180257,0.10145131164234651,0.22535837405861192,0.7480378403001742,0.020434759688900114,0.04473452124931131,39.51813095056873,-84.3801107371,60.58275158403826,5.283698825686469,282,364
6,19.323735130999662,0.09766837980258988,0.3212053165972303,0.6993041293303348,0.01920669242615046,0.036836005780317344,42.056756328113586,-84.3801107371,61.99702137453232,9.086617959228317,264,340
7,23.7996265926882,0.10656526824680396,0.2494808906561049,0.5437909540826696,0.017062461165466104,0.034445097743209516,47.87936527354361,-84.3801107371,64.61604332787049,12.64968681244781,295,405
8,19.120132896264394,0.07264932041757072,0.22347932279319158,0.6086010090040036,0.016993270626052413,0.030560740711530567,42.35075233279122,-84.3801107371,62.203343105913035,14.141313672514514,341,440
9,25.167342432031027,0.06857868334508198,0.22894172197342605,0.6440726563220576,0.015740131516925115,0.032403030892455366,48.17641033550139,-84.3801107371,65.12184687478654,14.77263659747039,315,421
10,28.626098062890296,0.07242708276182533,0.2630836355273964,0.616974642665375,0.015650354235940685,0.048648394236980516,51.04924929916771,-84.3801107371,65.83820713667359,6.4623200899095155,227,337
11,19.61697531452164,0.0916775461919214,0.24440156395381096,0.7467303298105287,0.02189528506667731,0.04458182628510009,42.23238029295095,-84.3801107371,61.93832715501642,5.151157926958475,267,353
12,19.550284863140746,0.06961622734974517,0.284225282163102,0.48938978381666176,0.01538390514209985,0.04719586454469099,44.69509273706455,-84.3801107371,62.17463427305805,6.39363554209656,239,344
13,24.919367148594326,0.11237374230022598,0.2246628963714977,0.6139687718007423,0.019307082665749584,0.032894162625899205,48.08859683933249,-84.3801107371,64.99039380894445,12.373382047391983,315,427
14,19.49573208798147,0.09229697210935309,0.23409776866428905,0.7398767080369488,0.016337777498524005,0.04394054735645264,42.30113565235599,-84.3801107371,61.9811247110688,7.5562602591187735,276,362
15,23.312448511206476,0.10039142371436303,0.2743916731219066,0.5137773277485845,0.015721281186105655,0.03277068733962502,47.71467408824042,-84.3801107371,64.50464287825987,14.139991692198763,289,394
16,24.753181183808795,0.10882912028742436,0.2762521624618357,0.5397599892541375,0.01986536523815327,0.04706369109030875,48.88420363814224,-84.3801107371,64.5207136562418,5.322544774080904,232,343
17,23.731550503477887,0.10363486950932445,0.3075629409648874,0.5147543655723629,0.015661594744680166,0.03333339203065049,48.09089172394164,-84.3801107371,64.65991038023559,13.648562335655416,271,370
18,20.587637263609878,0.06971360144323956,0.22963846156851403,0.542426673109786,0.02078708900128331,0.033627556991861846,44.650002500072816,-84.3801107371,63.03951243317081,10.76719403055487,316,428
19,25.77846105308216,0.07348722074341531,0.21986759523347799,0.5663980786122245,0.020939174815365877,0.03604117364711577,49.109131306788356,-84.3801107371,65.23910788851973,10.163925770489115,300,423
20,26.018353337367166,0.0676338726436495,0.24691880609035363,0.5283417369086754,0.019638457439451043,0.04655009561840898,49.88869055144944,-84.3801107371,65.00273203020714,5.926927859103972,242,363
21,27.70097487617636,0.10985571630412574,0.3150394904528304,0.7512581393684203,0.018078735056047776,0.04026950380883386,49.33795714909896,-84.3801107371,65.6283810952562,8.83269911887564,241,328
22,22.78202701237945,0.07832394115189387,0.26992947617423735,0.5531718293160315,0.016675503482303095,0.03832733640891037,47.06996974861849,-84.3801107371,64.06258357398424,10.570104089780349,271,375
23,28.080147291144044,0.08418145356046293,0.26306849493446927,0.6230756351901946,0.022845339050219553,0.03995821625802595,50.211044519818834,-84.3801107371,65.78428734961454,7.478637425834967,259,367
24,25.4341831140958,0.07429579992841895,0.30116348961681155,0.6152932180225102,0.020937834161141512,0.04779656650286358,48.76377301463853,-84.3801107371,64.71549148331658,4.466068185122378,221,322
25,18.5172685560873,0.09646308253444563,0.3151212448965283,0.657945783936456,0.0168016345167495,0.045725510568382005,41.81457751711749,-84.3801107371,61.45224105579614,5.95238751748434,238,319
26,17.385025154280562,0.07854764815332382,0.2579089484162839,0.7037769283038673,0.015610008569667393,0.048636389516196074,40.020571740380014,-84.3801107371,60.58824160960356,5.104754839253857,253,334
27,28.678688462396856,0.09321784799366617,0.2857631182442061,0.6165487796698388,0.02145258715871929,0.034528482983431724,50.53540902643171,-84.3801107371,66.13979582224479,10.366798172294153,269,372
28,18.008212851365318,0.10907483402944626,0.21314455760356515,0.6393939124124167,0.01906949838144844,0.030657073679755717,40.53891068906458,-84.3801107371,61.36418812394405,12.62386496130597,351,448
29,17.857677353429054,0.07576155608156462,0.3008617880102517,0.6318419308460905,0.018201988606940726,0.03401691494981883,40.61640434724779,-84.3801107371,61.234519564540534,10.872578219945925,285,364
30,21.661811118456047,0.0737722014681246,0.2457690235323308,0.5233474552664448,0.01877004440924182,0.03988254767399452,46.23923286202147,-84.3801107371,63.471054384135,8.8458385128545,277,390
31,20.416964599644018,0.07654040494662201,0.3254323505317146,0.5963452473725256,0.019036436571655754,0.03420957943374299,44.10111821956261,-84.3801107371,62.87306749334499,10.689304024168342,267,352
32,26.761953192499327,0.10797591375088038,0.3219164202484723,0.5032450293267718,0.02246635223371616,0.03332969970061379,50.126046404299764,-84.3801107371,65.63216379081953,10.175523197479123,259,364
33,27.41079911432425,0.06818593605674528,0.28070733059585745,0.7089463104923955,0.015618731303548017,0.04864212931781575,49.68817072521085,-84.3801107371,65.43093650643081,6.185611575968942,224,321
34,22.680918885151655,0.07899938188364862,0.2506356415171106,0.6434534836459285,0.017968227411427694,0.03215393430974661,45.98365866807323,-84.3801107371,64.02865522915745,13.047910664862751,308,404
35,27.582357935827382,0.0803867373720127,0.28204163981916675,0.5408953321230062,0.020593049318985552,0.04200083667538736,50.65724220998542,-84.3801107371,65.64205871495444,7.417903584460906,243,356
36,27.633322569271925,0.07747353450423548,0.2566086723680826,0.6405127870543234,0.02232895837055994,0.03663780226254028,49.770602227908675,-84.3801107371,65.74149394491555,9.109112865384917,276,382
37,25.254549598908447,0.0792555522665537,0.26996544695848124,0.698523078718534,0.02095725021014754,0.048167760796304776,48.058152740393794,-84.3801107371,64.60702637798113,4.400021504311863,232,329
